GRIDCODE,CVE_ENTCVE_MUN,Fa
681009,2001,0.000353761
681019,2001,6.69276E-06
681020,2001,0.00179456
681021,2001,0.000189773
682062,2001,6.84947E-05
682063,2001,0.00359911
682064,2001,0.003680666
682065,2001,0.00051263
682067,2001,0.000242899
682068,2001,0.000965198
683122,2001,0.001972928
683123,2001,0.003615548
683124,2001,0.000821112
683128,2001,9.80645E-05
683129,2001,0.000273453
684181,2001,0.000212051
684182,2001,0.003336922
684183,2001,0.003104653
684184,2001,0.001535437
684185,2001,8.33732E-07
684187,2001,0.001342793
684188,2001,0.001060954
685240,2001,0.001042221
685241,2001,0.003167823
685242,2001,0.000119708
685252,2001,0.00032092
685253,2001,0.000887363
685254,2001,0.000688869
685255,2001,0.000875849
686299,2001,5.80558E-05
686300,2001,0.002809055
686301,2001,0.000318931
686303,2001,3.98992E-05
686310,2001,0.000125492
686311,2001,0.003123301
686312,2001,0.004025277
686313,2001,0.004025277
686314,2001,0.003192954
686315,2001,0.000141425
687360,2001,0.00048411
687361,2001,0.001680545
687362,2001,0.002677088
687363,2001,1.21607E-05
687366,2001,5.50902E-06
687369,2001,0.000998723
687370,2001,0.004025277
687371,2001,0.004025277
687372,2001,0.004025277
687373,2001,0.00367825
687374,2001,0.002561334
687409,2002,0.000293994
687410,2002,0.002378112
687411,2002,0.000341828
687411,26055,0.000257364
687412,26055,6.37096E-05
688419,2001,0.001946294
688420,2001,0.003721868
688421,2001,0.003681195
688422,2001,0.002351032
688423,2001,0.001537384
688424,2001,5.31353E-05
688425,2001,0.00111907
688426,2001,0.002841649
688427,2001,0.001839119
688428,2001,0.003837837
688429,2001,0.003897281
688430,2001,0.004013338
688431,2001,0.003232169
688432,2001,0.001200698
688433,2001,8.232E-05
688468,2002,0.000139209
688469,2002,0.002490108
688470,2002,0.001531233
688470,26055,0.009261973
688471,26055,0.003442919
689473,2001,1.16936E-06
689474,2001,0.000474614
689477,2001,0.001464948
689478,2001,0.003324038
689479,2001,0.003992221
689480,2001,0.003831245
689481,2001,0.002029911
689482,2001,0.00280332
689483,2001,0.000977943
689484,2001,0.000707886
689485,2001,0.002313089
689486,2001,0.00118324
689487,2001,0.003957675
689488,2001,0.003760941
689489,2001,0.004019266
689490,2001,0.001341669
689491,2001,2.70412E-05
689527,2002,2.63768E-06
689528,2002,0.000603256
689529,2002,0.000170061
690532,2001,0.000248297
690533,2001,0.001832832
690534,2001,0.001217684
690536,2001,0.000687248
690537,2001,0.00061113
690538,2001,0.001425479
690539,2001,0.002630124
690540,2001,0.000476189
690541,2001,1.51848E-05
690542,2001,3.83723E-06
690545,2001,0.002657655
690546,2001,0.004025277
690547,2001,0.004025277
690548,2001,0.001994319
690549,2001,7.89391E-05
690586,2002,0.00068658
690587,2002,0.003556576
690588,2002,0.001210907
690588,26055,0.000480233
690589,26055,0.000266576
691593,2001,0.000318912
691604,2001,0.002552667
691605,2001,0.003441359
691606,2001,0.003564783
691607,2001,0.000174848
691644,2002,1.16424E-05
691645,2002,0.001574007
691646,2002,0.003683145
691647,2002,0.002383152
691647,26055,0.004264567
691648,26055,0.001807924
692652,2001,0.003331502
692653,2001,0.00354316
692654,2001,0.000283036
692663,2001,1.10749E-07
692665,2001,0.000131571
692702,2002,3.7236E-06
692704,2002,0.000657817
692705,2002,0.003684398
692706,2002,0.00136712
692706,26055,0.002707658
692707,26055,0.000593988
693710,2001,0.000391001
693711,2001,0.003583792
693712,2001,0.004025277
693713,2001,0.001243595
693759,2002,0.00031315
693760,2002,0.00036807
693761,2002,0.001700329
693762,2002,0.000425584
693763,2002,0.002756035
693764,2002,0.003684398
693765,2002,0.001401184
693765,26055,0.015221263
693766,26055,0.015246688
694767,2001,0.001807097
694768,2001,0.001464115
694769,2001,0.000299626
694770,2001,0.001656723
694771,2001,0.004025277
694772,2001,0.003409936
694773,2001,0.000239457
694818,2002,0.002148679
694819,2002,0.003653546
694820,2002,0.003684177
694821,2002,0.003681473
694822,2002,0.003684398
694823,2002,0.003684398
694824,2002,0.00233916
694824,26055,0.008968157
694825,26055,0.022565418
694826,26055,0.001763158
695823,2001,2.59554E-05
695824,2001,0.001963874
695825,2001,0.001042297
695826,2001,0.000865308
695829,2001,0.000431017
695830,2001,0.003491613
695831,2001,0.00400558
695832,2001,0.002645131
695873,2002,1.67459E-06
695874,2002,0.001087567
695875,2002,0.001978945
695876,2002,0.000416782
695877,2002,0.001066887
695878,2002,0.00321377
695879,2002,0.00364847
695880,2002,0.003684398
695881,2002,0.003684398
695882,2002,0.003346017
695883,2002,0.000870963
695883,26055,0.011017254
695884,26055,0.024562386
695885,26055,0.012652811
696883,2001,0.002289868
696884,2001,0.003236906
696885,2001,0.00038249
696889,2001,0.001353182
696890,2001,0.003389023
696891,2001,0.00382348
696892,2001,0.001480545
696893,2001,0.000601216
696894,2001,1.63582E-06
696896,2001,0.000244715
696931,2002,0.000135256
696932,2002,0.002264237
696933,2002,0.003407499
696934,2002,0.003609969
696935,2002,0.003638254
696936,2002,0.002507989
696937,2002,0.001736453
696938,2002,0.001940942
696939,2002,0.001788809
696940,2002,0.002902575
696941,2002,0.001900737
696941,26055,0.009279065
696942,26055,0.023553002
696943,26055,0.024562386
696944,26055,0.022228619
696945,26055,0.000981757
697942,2001,8.68654E-05
697949,2001,0.001018518
697950,2001,0.001740357
697951,2001,0.001584026
697952,2001,0.003411242
697953,2001,0.001326036
697954,2001,5.27606E-06
697955,2001,0.002512785
697956,2001,9.85586E-05
697990,2002,0.000466301
697991,2002,0.003621409
697992,2002,0.00340165
697993,2002,0.003677055
697994,2002,0.003684398
697995,2002,0.003165917
697996,2002,0.003066707
697997,2002,0.003561685
697998,2002,0.003418403
697999,2002,0.00198373
697999,26055,0.003553104
698000,2002,4.61548E-05
698000,26055,0.02425469
698001,26055,0.024562386
698002,26055,0.024562386
698003,26055,0.024508411
698004,26055,0.004867798
699011,2001,0.000734333
699012,2001,0.000289877
699013,2001,1.50351E-05
699014,2001,0.00186918
699015,2001,9.9965E-05
699049,2002,8.66765E-05
699050,2002,0.0032566
699051,2002,0.003616227
699052,2002,0.003145757
699053,2002,0.003684398
699054,2002,0.003684398
699055,2002,0.003684398
699056,2002,0.003680072
699057,2002,0.003684398
699058,2002,0.003624991
699058,26055,0.000396042
699059,2002,0.000469769
699059,26055,0.021430629
699060,26055,0.024562386
699061,26055,0.024562386
699062,26055,0.024562386
699063,26055,0.023291664
699064,26055,0.002394727
700065,2001,0.00014107
700066,2001,0.000150183
700071,2001,4.61846E-05
700072,2001,0.000162853
700108,2002,3.54163E-05
700109,2002,0.002327695
700110,2002,0.003684398
700111,2002,0.003616972
700112,2002,0.003021705
700113,2002,0.003684398
700114,2002,0.003684398
700115,2002,0.003262966
700116,2002,0.002528934
700117,2002,0.003684398
700118,2002,0.003172801
700118,26055,0.003410612
700119,2002,0.000607894
700119,26055,0.020509802
700120,26055,0.024562386
700121,26055,0.024562386
700122,26055,0.020441709
701124,2001,0.000382564
701124,2005,0.014837112
701125,2001,0.000997101
701125,2004,0.000389984
701125,2005,0.004061141
701130,2001,0.000870035
701131,2001,0.001568063
701132,2001,8.02345E-05
701133,2001,0.000196929
701168,2002,0.002542423
701169,2002,0.003381029
701170,2002,0.00307501
701171,2002,0.003671524
701172,2002,0.003684398
701173,2002,0.003684398
701174,2002,0.003530354
701175,2002,0.003684398
701176,2002,0.003684398
701177,2002,0.003625066
701178,2002,0.003457517
701178,26055,0.001512522
701179,2002,0.000827493
701179,26055,0.019045828
701180,26055,0.024562386
701181,26055,0.024400231
701182,26055,0.002469336
702176,2005,0.004436569
702177,2005,0.035916778
702178,2005,0.009424763
702187,2001,8.56468E-05
702187,2004,0.001135374
702188,2001,0.001806858
702188,2004,0.000243035
702189,2001,0.00389625
702190,2001,0.000600531
702191,2001,0.002306122
702191,2003,0.000176053
702192,2001,0.001094777
702227,2002,0.002588434
702228,2002,0.003684398
702229,2002,0.003375407
702230,2002,0.00368387
702231,2002,0.003539647
702232,2002,0.00360227
702233,2002,0.003684398
702234,2002,0.003684398
702235,2002,0.003684398
702236,2002,0.003684398
702237,2002,0.003684398
702238,2002,0.003091995
702238,26055,0.003949309
702239,26055,0.024562386
702240,26055,0.024562386
702241,26055,0.017402625
703235,2005,0.005823441
703236,2005,0.063539375
703237,2005,0.035986162
703246,2004,0.020302152
703247,2001,0.000585349
703247,2004,0.013333778
703248,2001,0.000369731
703248,2003,0.001130269
703248,2004,0.002074727
703250,2001,6.39999E-05
703250,2003,0.006216058
703286,2002,0.000830998
703287,2002,0.00341561
703288,2002,0.000654842
703289,2002,0.001845794
703290,2002,0.003044373
703291,2002,0.00358352
703292,2002,0.003684398
703293,2002,0.003638185
703294,2002,0.003684398
703295,2002,0.003684398
703296,2002,0.003684398
703297,2002,0.002484541
703297,26055,0.000714467
703298,26055,0.018822037
703299,26055,0.024562386
703300,26055,0.023537233
703301,26055,0.004059736
704293,2005,0.007690595
704294,2005,0.053065387
704295,2005,0.048566608
704346,2002,0.000219318
704347,2002,2.14481E-05
704348,2002,0.000159659
704349,2002,0.002980122
704350,2002,0.003649257
704351,2002,0.003260133
704352,2002,0.003684398
704353,2002,0.003476147
704354,2002,0.003684398
704355,2002,0.003684398
704356,2002,0.003426765
704357,2002,0.000338829
704357,26055,0.007121077
704358,26055,0.024562386
704359,26055,0.024562386
704360,26055,0.023461198
704361,26055,0.002887414
705351,2005,0.035047019
705352,2005,0.065206266
705353,2005,0.008287171
705354,2005,0.001705594
705403,2002,0.000143629
705404,2002,4.43508E-05
705406,2002,1.36821E-05
705407,2002,0.000904495
705408,2002,0.002613089
705409,2002,0.003452924
705410,2002,0.003412879
705411,2002,0.003243588
705412,2002,0.003471472
705413,2002,0.003684398
705414,2002,0.003684398
705415,2002,0.003684398
705416,2002,0.002580951
705416,26055,0.000858133
705417,26055,0.020659581
705418,26055,0.024562386
705419,26055,0.024562386
705420,26055,0.015728642
706409,2005,0.001737394
706410,2005,0.068448534
706411,2005,0.05774096
706422,2003,1.01737E-05
706422,2004,0.009259749
706423,2003,0.038078339
706423,2004,0.006407748
706461,2002,2.90767E-06
706462,2002,0.002562858
706463,2002,0.000790647
706464,2002,0.001480262
706465,2002,0.00266952
706466,2002,0.003684398
706467,2002,0.003684398
706468,2002,0.003684398
706469,2002,0.003684398
706470,2002,0.003519306
706471,2002,0.003567138
706472,2002,0.003684398
706473,2002,0.003684398
706474,2002,0.003684398
706475,2002,0.003208136
706475,26055,6.79451E-06
706476,2002,2.61693E-05
706476,26055,0.015894196
706477,26055,0.020972408
706478,2002,0.000360169
706478,26055,0.015733912
706479,2002,0.000887149
706479,26055,0.015479482
706480,26055,0.010442523
707468,2005,0.000465479
707469,2005,0.046546596
707470,2005,0.025891996
707473,2004,0.002066259
707474,2004,0.017323437
707479,2004,0.00788702
707480,2004,0.013066821
707481,2003,0.001904889
707481,2004,0.031297944
707482,2003,0.018998407
707482,2004,0.000964272
707490,2003,0.116269645
707491,2003,0.137787901
707492,2003,0.052347777
707520,2002,0.001315088
707521,2002,0.003488392
707522,2002,0.003684342
707523,2002,0.003058711
707524,2002,0.003684398
707525,2002,0.003675694
707526,2002,0.003434147
707527,2002,0.003682708
707528,2002,0.003684398
707529,2002,0.003684398
707530,2002,0.003412672
707531,2002,0.003527515
707532,2002,0.00323572
707533,2002,0.003543937
707534,2002,0.003469961
707535,2002,0.002870806
707535,26055,1.22796E-05
707536,2002,0.002335103
707536,26055,8.02273E-07
707537,2002,0.003117213
707538,2002,0.003682953
707538,26055,6.44447E-06
707539,2002,0.000286161
707539,26055,0.001577939
708527,2005,0.026550175
708528,2005,0.074058706
708529,2005,0.055339627
708530,2005,0.008529273
708532,2004,0.01313422
708533,2004,0.011176475
708538,2004,0.005511329
708539,2004,0.033265381
708540,2003,0.052755508
708540,2004,0.021524742
708541,2003,0.004740832
708542,2003,0.044159421
708543,2003,0.050578829
708549,2003,0.029446206
708550,2003,0.250674914
708551,2003,0.116167036
708578,2002,0.001140743
708579,2002,0.003461583
708580,2002,0.003684398
708581,2002,0.003684398
708582,2002,0.003684398
708583,2002,0.003684398
708584,2002,0.003175682
708585,2002,0.003684398
708586,2002,0.003684398
708587,2002,0.003684124
708588,2002,0.003542677
708589,2002,0.003684398
708590,2002,0.003276765
708591,2002,0.003681586
708592,2002,0.003559944
708593,2002,0.003648298
708594,2002,0.003029007
708595,2002,0.003684398
708596,2002,0.003573471
708597,2002,0.003684398
708598,2002,0.00118119
709585,2005,0.008872693
709586,2005,0.015370023
709587,2005,0.049078998
709588,2004,0.007891987
709588,2005,0.026428609
709589,2004,0.029140937
709589,2005,0.010487335
709590,2004,0.000552671
709591,2004,0.009180726
709597,2004,0.010110773
709598,2003,0.034268193
709598,2004,0.031451307
709599,2003,0.037370207
709599,2004,0.000206162
709601,2003,0.033240578
709602,2003,0.090286087
709608,2003,0.020770506
709609,2003,0.242776489
709636,2002,0.000958734
709637,2002,0.003606449
709638,2002,0.003684398
709639,2002,0.003684398
709640,2002,0.003190234
709641,2002,0.003684398
709642,2002,0.003684398
709643,2002,0.003359316
709644,2002,0.003684398
709645,2002,0.003684398
709646,2002,0.003675624
709647,2002,0.003684398
709648,2002,0.003628363
709649,2002,0.003472219
709650,2002,0.003523104
709651,2002,0.003684398
709652,2002,0.003684398
709653,2002,0.003663561
709654,2002,0.003684398
709655,2002,0.003487952
709656,2002,0.003684398
709657,2002,0.002044362
710644,2005,0.013949549
710645,2004,7.30853E-05
710645,2005,0.020289002
710646,2004,0.003499575
710646,2005,0.060811745
710647,2004,0.031523281
710647,2005,0.01566197
710648,2004,0.036571999
710649,2004,0.019463258
710650,2004,0.001007397
710651,2004,0.006236154
710656,2004,0.00021694
710657,2003,0.028077706
710657,2004,0.007182072
710658,2003,0.005670256
710661,2003,2.83804E-06
710668,2003,0.033759526
710691,2002,1.84826E-05
710692,2002,0.001066885
710693,2002,0.000445122
710694,2002,0.000283678
710695,2002,0.003496171
710696,2002,0.003684398
710697,2002,0.003684398
710698,2002,0.003684398
710699,2002,0.003684398
710700,2002,0.003659059
710701,2002,0.003105795
710702,2002,0.003478269
710703,2002,0.003411224
710704,2002,0.003684398
710705,2002,0.002938649
710706,2002,0.003655821
710707,2002,0.003634108
710708,2002,0.003557422
710709,2002,0.003651892
710710,2002,0.00295932
710711,2002,0.003684398
710712,2002,0.003568339
710713,2002,0.003684398
710714,2002,0.003684398
710715,2002,0.003684398
710716,2002,0.002233335
711703,2004,0.006626568
711703,2005,0.001859658
711704,2004,0.032973607
711704,2005,0.016313251
711705,2004,0.043404812
711705,2005,0.001974449
711706,2004,0.02882278
711707,2004,0.00204129
711708,2004,0.008105364
711709,2004,0.020879274
711710,2004,0.03629087
711711,2004,0.027154773
711712,2004,0.009495367
711713,2004,0.014558714
711714,2004,0.012110357
711715,2004,0.00084823
711727,2003,0.000361045
711728,2003,0.027719087
711729,2003,0.007361407
711750,2002,0.001265978
711751,2002,0.003684398
711752,2002,0.003677495
711753,2002,0.003571238
711754,2002,0.003684398
711755,2002,0.003243251
711756,2002,0.002220735
711757,2002,0.003684398
711758,2002,0.003147321
711759,2002,0.003365056
711760,2002,0.003683377
711761,2002,0.003684398
711762,2002,0.003684398
711763,2002,0.003684398
711764,2002,0.003684398
711765,2002,0.003684398
711766,2002,0.003663566
711767,2002,0.003684398
711768,2002,0.003436929
711769,2002,0.003620518
711770,2002,0.003684398
711771,2002,0.00317917
711772,2002,0.003596403
711773,2002,0.003684398
711774,2002,0.003684398
711775,2002,0.00219577
711776,2002,5.42809E-05
712762,2004,0.008925318
712763,2004,0.041212783
712764,2004,0.017579082
712765,2004,0.002028903
712768,2004,0.008055053
712769,2004,0.023378154
712770,2004,0.041986629
712771,2004,0.020468021
712772,2004,0.035851437
712773,2004,0.031811537
712774,2004,0.01472462
712777,2003,0.023582479
712778,2003,0.033233813
712779,2003,0.023536362
712786,2003,0.008627073
712787,2003,0.019492986
712788,2003,0.001208312
712808,2002,0.000392946
712809,2002,0.002949075
712810,2002,0.002992676
712811,2002,0.003684398
712812,2002,0.003684398
712813,2002,0.003286724
712814,2002,0.001946803
712815,2002,0.001215977
712816,2002,0.001743248
712817,2002,0.003653446
712818,2002,0.003573041
712819,2002,0.003481185
712820,2002,0.00357079
712821,2002,0.003403588
712822,2002,0.002997198
712823,2002,0.002362614
712824,2002,0.001905188
712825,2002,0.002434867
712826,2002,0.003433229
712827,2002,0.003261372
712828,2002,0.00350787
712829,2002,0.003684398
712830,2002,0.003684398
712831,2002,0.003684398
712832,2002,0.003346261
712833,2002,0.003203074
712834,2002,0.003548201
712835,2002,0.002654557
712836,2002,0.000117954
713821,2004,0.003489129
713822,2004,0.01058885
713828,2004,0.019341756
713829,2004,0.027360944
713830,2004,0.007715965
713831,2004,0.001194304
713832,2004,0.018197717
713833,2004,0.014635453
713836,2003,0.008080534
713837,2003,0.035849768
713838,2003,0.004865242
713866,2002,0.000266105
713867,2002,0.003457314
713868,2002,0.003684398
713869,2002,0.003577776
713870,2002,0.002767114
713871,2002,0.001948169
713872,2002,0.001581546
713873,2002,0.000425599
713874,2002,0.000339975
713875,2002,0.002970759
713876,2002,0.003568731
713877,2002,0.003385393
713878,2002,0.003358464
713879,2002,0.000740601
713880,2002,4.14191E-05
713881,2002,4.41407E-08
713885,2002,1.75539E-05
713886,2002,0.002138793
713887,2002,0.003582752
713888,2002,0.003657863
713889,2002,0.003684398
713890,2002,0.003468566
713891,2002,0.003684398
713892,2002,0.0034876
713893,2002,0.003495159
713894,2002,0.003460341
713895,2002,0.002240721
714887,2004,0.003464549
714891,2004,5.0202E-06
714895,2003,0.00247184
714896,2003,0.014920885
714897,2003,0.02004182
714898,2003,0.057640887
714899,2003,0.036430733
714900,2003,0.046753076
714925,2002,0.001097526
714926,2002,0.003684398
714927,2002,0.003684398
714928,2002,0.002268916
714929,2002,0.002967327
714930,2002,0.0002732
714933,2002,0.000985509
714934,2002,0.003439802
714935,2002,0.003684398
714936,2002,0.003681816
714937,2002,0.000752167
714946,2002,5.15949E-05
714947,2002,0.000533037
714948,2002,0.001273633
714949,2002,0.001787171
714950,2002,0.00116958
714951,2002,0.000111717
714952,2002,0.000119271
714953,2002,4.42376E-05
714954,2002,0.002588783
714955,2002,0.00070068
715954,2003,0.014809099
715955,2003,0.057290889
715956,2003,0.039644842
715957,2003,0.035690151
715958,2003,0.032273523
715959,2003,0.000449504
715984,2002,0.000876073
715985,2002,0.002129565
715986,2002,0.002104549
715987,2002,0.001935458
715988,2002,0.002053954
715989,2002,0.000461548
715993,2002,0.00093103
715994,2002,0.001870119
715995,2002,0.001798363
715996,2002,2.992E-05
716013,2002,0.000193454
716014,2002,0.000460652